"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1788535459074961687","Thu May 09 11:44:17 +0000 2024","22","Ini loh penjelasan mengapa pengenaan bea masuk dan pajak dalam rangka impor oleh Bea Cukai. Fyi Bea Masuk sendiri merupakan pungutan negara terhadap barang-barang yang diimpor dari luar negeri. Bea masuk ini diperlukan untuk meningkatkan penerimaan negara diikuti dengan https://t.co/ZCMdzqhJNO","1788535459074961687","https://pbs.twimg.com/ext_tw_video_thumb/1788535409288634368/pu/img/zZSMW0uggjhkZjih.jpg","","in","","2","39","11","https://twitter.com/CelotehCeloteh2/status/1788535459074961687","1496495720198656000","CelotehCeloteh2"
"1787272829546971396","Mon May 06 00:07:03 +0000 2024","10307"," TW // Bea cukai Besaran pajak coklat dari umr jogja https://t.co/2xT7sYjonD","1787272829546971396","https://pbs.twimg.com/media/GM2rKVKbYAALUZ1.jpg","","in","Indonesia","346","448","512","https://twitter.com/tanyakanrl/status/1787272829546971396","1331650559518990336","tanyakanrl"
"1786923287429493014","Sun May 05 00:58:05 +0000 2024","26190","Tiada hari tanpa berita nyeleneh dari kang pajak.. ‍️ https://t.co/4bmWIHbqXl","1786923287429493014","https://pbs.twimg.com/media/GMxtQFgb0AA1khr.jpg","","in","Bogor - Indonesia","438","1397","4443","https://twitter.com/RizkiAsihan/status/1786923287429493014","307976528","RizkiAsihan"
"1786040009260445713","Thu May 02 14:28:15 +0000 2024","9620"," aku ga pernah punya pengalaman serupa tapi bea cukai tuh kerjaannya apaan dah? liat berita seliweran kaya nguras duit orang anjir pernah liat ada yg dikasih pajak 2x lipat dari harga barang https://t.co/JZxQ1A9O7D","1786040009260445713","https://pbs.twimg.com/media/GMlJ685aAAASA6n.jpg","","in","","638","262","628","https://twitter.com/convomfs/status/1786040009260445713","1284061445148209154","convomfs"
"1787688740527521810","Tue May 07 03:39:44 +0000 2024","885","Heboh Penculik Anak umur 9bulan Ditangkap di Perumnas Simalingkar Medan dan pelakunya telah tertangkap oleh warga di daerah pajak jahe simalingkar medan. Diduga masih ada para pelaku lainnya yang berhasil lolos. Harap hati hati dan waspada https://t.co/GUuU6FuyW7","1787688740527521810","https://pbs.twimg.com/ext_tw_video_thumb/1787688463829213184/pu/img/Lvo-6SPTgs0sX_9J.jpg","","in","California, DKI","13","90","224","https://twitter.com/Proflematik/status/1787688740527521810","1163675495663149056","Proflematik"
"1786277896056864854","Fri May 03 06:13:32 +0000 2024","210","Wuiiih perpanjang kontrak dgn red spark Megawati mendapatkan gaji 2 4 M... Awas kang pajak menyapa nih... suka gatel mereka... https://t.co/EUQka187AC","1786277896056864854","https://pbs.twimg.com/ext_tw_video_thumb/1786277416199184384/pu/img/tgeRIjM5SnM1K3m2.jpg","","in","58%","3","58","81","https://twitter.com/toe_giman/status/1786277896056864854","1336576386987790336","toe_giman"
"1786751179407724936","Sun May 05 08:26:03 +0000 2024","31","@tvOneNews Bersenang²lah kalian dgn pilihan kalian... pertalite hilang pajak naik https://t.co/MlIz4jav2M","1787036020745339255","https://pbs.twimg.com/ext_tw_video_thumb/1787035976176730112/pu/img/CgU2yGE7VAC3uIBF.jpg","tvOneNews","in","","2","4","5","https://twitter.com/wiro_sableng321/status/1787036020745339255","1585859794082365440","wiro_sableng321"
"1788021536030658959","Wed May 08 01:42:08 +0000 2024","22872","Pajak makanan harusnya ditanggung pemilik resto bukan customer","1788021536030658959","","","in","Bogor, Jawa Barat","279","242","4696","https://twitter.com/KulineRain/status/1788021536030658959","1282350008960868353","KulineRain"
"1788068834077020616","Wed May 08 04:50:05 +0000 2024","25","️ MERETAS IKLAN MENGAMBIL ALIH KERETA BAWAH TANAH: Sklmpk seniman gerilyawan meretas iklan2 di puluhan kereta bawah tanah New York mengubah konsumerisme menjadi alat kampanye: Salah satu bunyi iklannya : Uang pajak Anda masih mendanai genosida yg berlangsung di Gaza https://t.co/2wSxabGuHE","1788068834077020616","https://pbs.twimg.com/ext_tw_video_thumb/1788068792431775744/pu/img/cmUZvwqvn6P9cgwo.jpg","","in","","2","1","17","https://twitter.com/ok_samsul/status/1788068834077020616","1226448247","ok_samsul"
"1786177549779038569","Thu May 02 23:34:48 +0000 2024","389","Masih hangat kasus alat SLB robot transformer dan sepatu. Kali ini bea cukai menjadi buah bibir lagi. Seorang wanita merobek tas hermes didepan petugas beacukai karena dikenakan pajak 26 juta itulah mengapa banyak netizen banyak yang sebut tukang palak beseragam?ya mungkin https://t.co/RUvcEoQJtH","1786177549779038569","https://pbs.twimg.com/ext_tw_video_thumb/1786176816673415168/pu/img/TE3VBT5wv6gEejR3.jpg","","in","Planeta Rica, Colombia","9","58","226","https://twitter.com/5teV3n_Pe9eL/status/1786177549779038569","224431376","5teV3n_Pe9eL"
